"original","sandp"
payc_20191031_10q_0.xml,payc_20191031_10q_1.xml
cubi_20190808_10q_1.xml,cubi_20190808_10q_1.xml
spgi_20190801_10q_1.xml,spgi_20190801_10q_0.xml
lm_20191108_10q_1.xml,lm_20191108_10q_0.xml
zbh_20190805_10q_1.xml,zbh_20190805_10q_0.xml
bhe_20200508_10q_0.xml,bhe_20200508_10q_0.xml
scs_20190621_10q_1.xml,scs_20190621_10q_1.xml
rba_20200507_10q_0.xml,rba_20200507_10q_0.xml
ccr_20200511_10q_0.xml,ccr_20200511_10q_0.xml
rl_20200206_10q_1.xml,rl_20200206_10q_0.xml
aph_20200424_10q_0.xml,aph_20200424_10q_1.xml
enr_20200507_10q_0.xml,enr_20200507_10q_1.xml
irm_20191031_10q_0.xml,irm_20191031_10q_0.xml
hzo_20200130_10q_1.xml,hzo_20200130_10q_0.xml
gtn_20190807_10q_1.xml,gtn_20190807_10q_0.xml
smp_20190730_10q_1.xml,smp_20190730_10q_1.xml
bkh_20200505_10q_1.xml,bkh_20200505_10q_0.xml
nwhm_20200508_10q_0.xml,nwhm_20200508_10q_1.xml
nova_20191031_10q_0.xml,nova_20191031_10q_1.xml
rxn_20191030_10q_0.xml,rxn_20191030_10q_1.xml
tel_20190726_10q_1.xml,tel_20190726_10q_1.xml
cmd_20200306_10q_1.xml,cmd_20200306_10q_0.xml
ue_20200429_10q_0.xml,ue_20200429_10q_0.xml
cps_20190802_10q_0.xml,cps_20190802_10q_0.xml
mmi_20190809_10q_1.xml,mmi_20190809_10q_1.xml
mnr_20190801_10q_1.xml,mnr_20190801_10q_1.xml
utl_20191024_10q_0.xml,utl_20191024_10q_0.xml
well_20191030_10q_0.xml,well_20191030_10q_0.xml
nx_20190605_10q_0.xml,nx_20190605_10q_1.xml
fph_20190508_10q_0.xml,fph_20190508_10q_0.xml
tpr_20200506_10q_0.xml,tpr_20200506_10q_0.xml
uaa_20190801_10q_1.xml,uaa_20190801_10q_0.xml
tup_20190801_10q_0.xml,tup_20190801_10q_1.xml
dds_20200605_10q_0.xml,dds_20200605_10q_0.xml
ua_20200511_10q_0.xml,ua_20200511_10q_1.xml
axs_20200511_10q_0.xml,axs_20200511_10q_1.xml
cog_20200501_10q_0.xml,cog_20200501_10q_0.xml
wsm_20200608_10q_1.xml,wsm_20200608_10q_1.xml
arr_20200501_10q_0.xml,arr_20200501_10q_1.xml
bhlb_20190809_10q_1.xml,bhlb_20190809_10q_0.xml
neu_20191024_10q_0.xml,neu_20191024_10q_0.xml
ipg_20200423_10q_0.xml,ipg_20200423_10q_1.xml
ax_20191030_10q_0.xml,ax_20191030_10q_0.xml
fls_20200507_10q_0.xml,fls_20200507_10q_0.xml
a_20200601_10q_0.xml,a_20200601_10q_0.xml
kmpr_20190429_10q_0.xml,kmpr_20190429_10q_0.xml
enba_20200507_10q_1.xml,enba_20200507_10q_1.xml
dlx_20191025_10q_0.xml,dlx_20191025_10q_0.xml
pgr_20190501_10q_0.xml,pgr_20190501_10q_1.xml
enj_20190806_10q_1.xml,enj_20190806_10q_0.xml
uht_20191108_10q_0.xml,uht_20191108_10q_0.xml
dva_20191107_10q_1.xml,dva_20191107_10q_1.xml
ois_20191028_10q_0.xml,ois_20191028_10q_1.xml
tap_20191030_10q_0.xml,tap_20191030_10q_0.xml
ramp_20190211_10q_0.xml,ramp_20190211_10q_1.xml
twtr_20190731_10q_0.xml,twtr_20190731_10q_0.xml
ale_20200506_10q_1.xml,ale_20200506_10q_0.xml
bdn_20191024_10q_0.xml,bdn_20191024_10q_0.xml
dkl_20190509_10q_1.xml,dkl_20190509_10q_1.xml
rl_20190801_10q_1.xml,rl_20190801_10q_0.xml
ihc_20180809_10q_0.xml,ihc_20180809_10q_0.xml
fmc_20190508_10q_1.xml,fmc_20190508_10q_1.xml
gnc_20191025_10q_0.xml,gnc_20191025_10q_1.xml
cms_20190725_10q_0.xml,cms_20190725_10q_1.xml
sojc_20200430_10q_1.xml,sojc_20200430_10q_0.xml
nav_20200304_10q_1.xml,nav_20200304_10q_0.xml
hasi_20200511_10q_1.xml,hasi_20200511_10q_0.xml
laz_20200504_10q_0.xml,laz_20200504_10q_1.xml
wor_20191010_10q_0.xml,wor_20191010_10q_1.xml
burl_20190603_10q_1.xml,burl_20190603_10q_1.xml
src_20200505_10q_1.xml,src_20200505_10q_1.xml
hi_20200206_10q_1.xml,hi_20200206_10q_0.xml
rig_20200430_10q_1.xml,rig_20200430_10q_1.xml
dre_20200501_10q_1.xml,dre_20200501_10q_0.xml
sji_20200506_10q_0.xml,sji_20200506_10q_0.xml
aap_20191112_10q_0.xml,aap_20191112_10q_0.xml
veev_20191205_10q_1.xml,veev_20191205_10q_0.xml
ab_20191024_10q_0.xml,ab_20191024_10q_0.xml
dov_20190718_10q_1.xml,dov_20190718_10q_1.xml
hlx_20200424_10q_1.xml,hlx_20200424_10q_1.xml
hzo_20190130_10q_0.xml,hzo_20190130_10q_1.xml
bgg_20191105_10q_0.xml,bgg_20191105_10q_0.xml
jeld_20190807_10q_1.xml,jeld_20190807_10q_1.xml
rdn_20191112_10q_0.xml,rdn_20191112_10q_0.xml
abm_20190906_10q_1.xml,abm_20190906_10q_1.xml
usna_20191105_10q_0.xml,usna_20191105_10q_0.xml
kex_20200508_10q_0.xml,kex_20200508_10q_0.xml
mli_20190724_10q_1.xml,mli_20190724_10q_0.xml
ew_20200428_10q_0.xml,ew_20200428_10q_0.xml
tdy_20200422_10q_0.xml,tdy_20200422_10q_0.xml
hmn_20181108_10q_0.xml,hmn_20181108_10q_1.xml
ui_20190510_10q_0.xml,ui_20190510_10q_0.xml
ramp_20200205_10q_1.xml,ramp_20200205_10q_1.xml
mgy_20190807_10q_1.xml,mgy_20190807_10q_1.xml
bsx_20200506_10q_1.xml,bsx_20200506_10q_0.xml
armk_20200204_10q_1.xml,armk_20200204_10q_0.xml
pjt_20200501_10q_0.xml,pjt_20200501_10q_0.xml
fis_20191105_10q_0.xml,fis_20191105_10q_1.xml
bcc_20191107_10q_0.xml,bcc_20191107_10q_0.xml
cpk_20191107_10q_0.xml,cpk_20191107_10q_1.xml
ftai_20191101_10q_0.xml,ftai_20191101_10q_1.xml
sho_20191105_10q_0.xml,sho_20191105_10q_0.xml
tkr_20190731_10q_1.xml,tkr_20190731_10q_0.xml
eat_20200129_10q_1.xml,eat_20200129_10q_0.xml
bco_20190724_10q_1.xml,bco_20190724_10q_0.xml
ngl_20200206_10q_1.xml,ngl_20200206_10q_0.xml
slca_20190730_10q_0.xml,slca_20190730_10q_0.xml
mxl_20200429_10q_0.xml,mxl_20200429_10q_1.xml
mbi_20191105_10q_0.xml,mbi_20191105_10q_0.xml
out_20191105_10q_0.xml,out_20191105_10q_1.xml
krg_20191106_10q_0.xml,krg_20191106_10q_1.xml
ktb_20190813_10q_1.xml,ktb_20190813_10q_1.xml
eght_20200205_10q_1.xml,eght_20200205_10q_0.xml
gtt_20200508_10q_0.xml,gtt_20200508_10q_0.xml
ctb_20190429_10q_0.xml,ctb_20190429_10q_1.xml
swm_20190807_10q_1.xml,swm_20190807_10q_1.xml
ajx_20191106_10q_0.xml,ajx_20191106_10q_0.xml
dis_20200505_10q_1.xml,dis_20200505_10q_1.xml
thga_20191031_10q_0.xml,thga_20191031_10q_0.xml
ltc_20191031_10q_0.xml,ltc_20191031_10q_0.xml
rmd_20200501_10q_0.xml,rmd_20200501_10q_1.xml
nni_20191107_10q_0.xml,nni_20191107_10q_0.xml
tpre_20190807_10q_1.xml,tpre_20190807_10q_1.xml
nus_20191106_10q_0.xml,nus_20191106_10q_0.xml
ccl_20190926_10q_1.xml,ccl_20190926_10q_0.xml
kmi_20190719_10q_1.xml,kmi_20190719_10q_1.xml
mdc_20200505_10q_0.xml,mdc_20200505_10q_1.xml
por_20190802_10q_0.xml,por_20190802_10q_1.xml
mtz_20190801_10q_0.xml,mtz_20190801_10q_1.xml
cwen_20200507_10q_0.xml,cwen_20200507_10q_1.xml
gel_20200506_10q_0.xml,gel_20200506_10q_1.xml
sky_20191031_10q_0.xml,sky_20191031_10q_1.xml
w_20190801_10q_0.xml,w_20190801_10q_0.xml
azo_20200317_10q_1.xml,azo_20200317_10q_0.xml
ens_20191106_10q_0.xml,ens_20191106_10q_1.xml
gty_20191024_10q_0.xml,gty_20191024_10q_0.xml
gis_20200318_10q_1.xml,gis_20200318_10q_0.xml
gpc_20190719_10q_1.xml,gpc_20190719_10q_1.xml
vlo_20190507_10q_1.xml,vlo_20190507_10q_1.xml
adc_20190722_10q_0.xml,adc_20190722_10q_1.xml
rng_20190808_10q_1.xml,rng_20190808_10q_0.xml
prgo_20190509_10q_1.xml,prgo_20190509_10q_0.xml
y_20200505_10q_0.xml,y_20200505_10q_0.xml
lxp_20200507_10q_1.xml,lxp_20200507_10q_0.xml
vtr_20190726_10q_0.xml,vtr_20190726_10q_0.xml
tco_20190726_10q_0.xml,tco_20190726_10q_1.xml
cwt_20191031_10q_0.xml,cwt_20191031_10q_0.xml
fi_20190806_10q_1.xml,fi_20190806_10q_0.xml
dty_20200428_10q_1.xml,dty_20200428_10q_0.xml
omi_20191106_10q_1.xml,omi_20191106_10q_0.xml
saic_20190906_10q_1.xml,saic_20190906_10q_1.xml
ess_20191024_10q_0.xml,ess_20191024_10q_0.xml
apam_20191030_10q_0.xml,apam_20191030_10q_1.xml
ait_20200129_10q_1.xml,ait_20200129_10q_0.xml
yum_20190508_10q_1.xml,yum_20190508_10q_1.xml
gts_20200507_10q_0.xml,gts_20200507_10q_1.xml
msgn_20200501_10q_1.xml,msgn_20200501_10q_0.xml
fls_20190731_10q_1.xml,fls_20190731_10q_0.xml
oxm_20190912_10q_1.xml,oxm_20190912_10q_0.xml
pru_20200508_10q_0.xml,pru_20200508_10q_0.xml
geo_20190802_10q_0.xml,geo_20190802_10q_0.xml
rba_20190808_10q_1.xml,rba_20190808_10q_1.xml
bgsf_20190807_10q_1.xml,bgsf_20190807_10q_1.xml
ago_20200508_10q_0.xml,ago_20200508_10q_0.xml
pmt_20190805_10q_1.xml,pmt_20190805_10q_0.xml
two_20191106_10q_0.xml,two_20191106_10q_1.xml
cien_20190612_10q_0.xml,cien_20190612_10q_0.xml
hasi_20191101_10q_0.xml,hasi_20191101_10q_1.xml
hpp_20190507_10q_1.xml,hpp_20190507_10q_0.xml
hrc_20190426_10q_1.xml,hrc_20190426_10q_1.xml
pro_20191024_10q_0.xml,pro_20191024_10q_1.xml
cuz_20191023_10q_0.xml,cuz_20191023_10q_1.xml
wtm_20190806_10q_1.xml,wtm_20190806_10q_0.xml
aon_20200501_10q_0.xml,aon_20200501_10q_0.xml
snv_20191105_10q_0.xml,snv_20191105_10q_1.xml
matx_20190808_10q_1.xml,matx_20190808_10q_1.xml
bxc_20191106_10q_0.xml,bxc_20191106_10q_0.xml
avb_20200508_10q_1.xml,avb_20200508_10q_0.xml
parr_20191106_10q_0.xml,parr_20191106_10q_0.xml
fmc_20191030_10q_0.xml,fmc_20191030_10q_1.xml
sun_20191107_10q_0.xml,sun_20191107_10q_0.xml
lvs_20190724_10q_1.xml,lvs_20190724_10q_0.xml
mei_20190829_10q_1.xml,mei_20190829_10q_1.xml
prty_20200612_10q_0.xml,prty_20200612_10q_0.xml
efx_20200421_10q_1.xml,efx_20200421_10q_1.xml
md_20191101_10q_0.xml,md_20191101_10q_1.xml
v_20200131_10q_1.xml,v_20200131_10q_1.xml
mdp_20200210_10q_1.xml,mdp_20200210_10q_0.xml
cah_20200511_10q_0.xml,cah_20200511_10q_0.xml
ne_20190802_10q_0.xml,ne_20190802_10q_0.xml
eaf_20200506_10q_0.xml,eaf_20200506_10q_1.xml
duk_20191108_10q_0.xml,duk_20191108_10q_0.xml
cade_20191112_10q_0.xml,cade_20191112_10q_1.xml
hni_20190730_10q_1.xml,hni_20190730_10q_1.xml
frt_20190502_10q_1.xml,frt_20190502_10q_0.xml
hbi_20200430_10q_0.xml,hbi_20200430_10q_1.xml
gkos_20200507_10q_1.xml,gkos_20200507_10q_0.xml
ge_20200429_10q_0.xml,ge_20200429_10q_0.xml
prlb_20191029_10q_0.xml,prlb_20191029_10q_0.xml
epd_20200508_10q_0.xml,epd_20200508_10q_0.xml
nnn_20190501_10q_1.xml,nnn_20190501_10q_0.xml
adnt_20200207_10q_1.xml,adnt_20200207_10q_0.xml
so_20191030_10q_0.xml,so_20191030_10q_0.xml
ugi_20190806_10q_0.xml,ugi_20190806_10q_1.xml
bax_20190730_10q_0.xml,bax_20190730_10q_1.xml
fit_20191107_10q_1.xml,fit_20191107_10q_0.xml
kmt_20200204_10q_1.xml,kmt_20200204_10q_0.xml
lw_20200103_10q_1.xml,lw_20200103_10q_0.xml
mgp_20191105_10q_0.xml,mgp_20191105_10q_0.xml
usac_20200505_10q_0.xml,usac_20200505_10q_1.xml
eqr_20190802_10q_0.xml,eqr_20190802_10q_1.xml
sum_20191030_10q_0.xml,sum_20191030_10q_0.xml
chgg_20200504_10q_1.xml,chgg_20200504_10q_1.xml
mpw_20200511_10q_1.xml,mpw_20200511_10q_1.xml
bwa_20200506_10q_0.xml,bwa_20200506_10q_1.xml
tr_20191108_10q_1.xml,tr_20191108_10q_0.xml
azo_20191220_10q_0.xml,azo_20191220_10q_0.xml
mplx_20191104_10q_0.xml,mplx_20191104_10q_0.xml
pnm_20200501_10q_1.xml,pnm_20200501_10q_0.xml
ncr_20200501_10q_0.xml,ncr_20200501_10q_0.xml
tgt_20190830_10q_1.xml,tgt_20190830_10q_0.xml
es_20190806_10q_1.xml,es_20190806_10q_1.xml
exr_20191105_10q_0.xml,exr_20191105_10q_0.xml
pro_20200505_10q_1.xml,pro_20200505_10q_1.xml
vici_20191031_10q_0.xml,vici_20191031_10q_1.xml
tph_20200423_10q_0.xml,tph_20200423_10q_1.xml
uri_20191016_10q_0.xml,uri_20191016_10q_1.xml
ppx_20200508_10q_1.xml,ppx_20200508_10q_0.xml
iqv_20200430_10q_0.xml,iqv_20200430_10q_0.xml
dukh_20200512_10q_1.xml,dukh_20200512_10q_0.xml
ttc_20190306_10q_0.xml,ttc_20190306_10q_0.xml
ofg_20200511_10q_0.xml,ofg_20200511_10q_1.xml
src_20190807_10q_1.xml,src_20190807_10q_1.xml
alx_20200504_10q_1.xml,alx_20200504_10q_0.xml
j_20200204_10q_1.xml,j_20200204_10q_1.xml
pgre_20190731_10q_1.xml,pgre_20190731_10q_0.xml
arlo_20200511_10q_1.xml,arlo_20200511_10q_0.xml
whr_20191023_10q_0.xml,whr_20191023_10q_0.xml
cc_20190802_10q_1.xml,cc_20190802_10q_0.xml
cmd_20191210_10q_0.xml,cmd_20191210_10q_0.xml
hlf_20191029_10q_0.xml,hlf_20191029_10q_1.xml
foe_20191112_10q_0.xml,foe_20191112_10q_1.xml
thg_20191031_10q_0.xml,thg_20191031_10q_0.xml
ssd_20200507_10q_0.xml,ssd_20200507_10q_1.xml
awi_20200427_10q_0.xml,awi_20200427_10q_0.xml
prlb_20200505_10q_0.xml,prlb_20200505_10q_1.xml
aes_20191106_10q_0.xml,aes_20191106_10q_1.xml
jbt_20190731_10q_1.xml,jbt_20190731_10q_0.xml
rhp_20191105_10q_0.xml,rhp_20191105_10q_0.xml
iphi_20191104_10q_1.xml,iphi_20191104_10q_1.xml
ltc_20200504_10q_1.xml,ltc_20200504_10q_1.xml
amt_20200429_10q_1.xml,amt_20200429_10q_1.xml
newr_20200205_10q_1.xml,newr_20200205_10q_0.xml
msgn_20200204_10q_0.xml,msgn_20200204_10q_0.xml
ato_20190807_10q_0.xml,ato_20190807_10q_1.xml
dt_20200131_10q_1.xml,dt_20200131_10q_0.xml
tgna_20200511_10q_0.xml,tgna_20200511_10q_1.xml
bmi_20190730_10q_1.xml,bmi_20190730_10q_1.xml
mdu_20190802_10q_1.xml,mdu_20190802_10q_1.xml
hpq_20200605_10q_0.xml,hpq_20200605_10q_1.xml
rpai_20190731_10q_1.xml,rpai_20190731_10q_1.xml
qtwo_20191107_10q_0.xml,qtwo_20191107_10q_1.xml
cmg_20200429_10q_1.xml,cmg_20200429_10q_1.xml
lmt_20191024_10q_0.xml,lmt_20191024_10q_0.xml
wynd_20200506_10q_1.xml,wynd_20200506_10q_1.xml
ctl_20200507_10q_0.xml,ctl_20200507_10q_0.xml
pd_20200605_10q_1.xml,pd_20200605_10q_1.xml
rpt_20191031_10q_0.xml,rpt_20191031_10q_0.xml
rlj_20190808_10q_1.xml,rlj_20190808_10q_1.xml
gme_20200609_10q_1.xml,gme_20200609_10q_0.xml
mtn_20200309_10q_1.xml,mtn_20200309_10q_0.xml
rlh_20190806_10q_0.xml,rlh_20190806_10q_1.xml
gwb_20200205_10q_0.xml,gwb_20200205_10q_0.xml
stc_20191107_10q_0.xml,stc_20191107_10q_0.xml
awr_20190805_10q_0.xml,awr_20190805_10q_1.xml
bkr_20191030_10q_0.xml,bkr_20191030_10q_1.xml
lcii_20191105_10q_0.xml,lcii_20191105_10q_1.xml
bx_20200508_10q_0.xml,bx_20200508_10q_1.xml
vtr_20191025_10q_0.xml,vtr_20191025_10q_0.xml
hr_20200506_10q_1.xml,hr_20200506_10q_0.xml
oke_20200429_10q_0.xml,oke_20200429_10q_0.xml
eqt_20200507_10q_0.xml,eqt_20200507_10q_0.xml
ufs_20190509_10q_0.xml,ufs_20190509_10q_0.xml
ftv_20190725_10q_1.xml,ftv_20190725_10q_0.xml
trtx_20200511_10q_0.xml,trtx_20200511_10q_1.xml
adc_20191021_10q_0.xml,adc_20191021_10q_0.xml
snr_20200508_10q_0.xml,snr_20200508_10q_1.xml
twlo_20191031_10q_0.xml,twlo_20191031_10q_0.xml
rfp_20190809_10q_0.xml,rfp_20190809_10q_0.xml
oxy_20200506_10q_0.xml,oxy_20200506_10q_1.xml
nptn_20191104_10q_0.xml,nptn_20191104_10q_1.xml
omf_20200429_10q_0.xml,omf_20200429_10q_0.xml
dlb_20200504_10q_1.xml,dlb_20200504_10q_1.xml
eno_20200511_10q_1.xml,eno_20200511_10q_0.xml
dci_20200603_10q_0.xml,dci_20200603_10q_0.xml
grub_20191107_10q_0.xml,grub_20191107_10q_1.xml
slb_20200422_10q_0.xml,slb_20200422_10q_1.xml
drh_20191108_10q_0.xml,drh_20191108_10q_0.xml
ryn_20191101_10q_0.xml,ryn_20191101_10q_1.xml
musa_20200430_10q_0.xml,musa_20200430_10q_0.xml
dk_20190808_10q_0.xml,dk_20190808_10q_1.xml
yelp_20200508_10q_0.xml,yelp_20200508_10q_0.xml
rl_20191107_10q_0.xml,rl_20191107_10q_0.xml
hpr_20200504_10q_0.xml,hpr_20200504_10q_0.xml
ns_20200508_10q_0.xml,ns_20200508_10q_1.xml
sri_20190731_10q_0.xml,sri_20190731_10q_0.xml
gmed_20190801_10q_1.xml,gmed_20190801_10q_1.xml
caci_20200430_10q_1.xml,caci_20200430_10q_0.xml
dnr_20190809_10q_1.xml,dnr_20190809_10q_1.xml
g_20191108_10q_0.xml,g_20191108_10q_1.xml
esrt_20190731_10q_0.xml,esrt_20190731_10q_1.xml
ni_20191030_10q_0.xml,ni_20191030_10q_0.xml
golf_20190807_10q_1.xml,golf_20190807_10q_1.xml
ads_20191106_10q_0.xml,ads_20191106_10q_1.xml
wynd_20190730_10q_1.xml,wynd_20190730_10q_0.xml
usfd_20191105_10q_0.xml,usfd_20191105_10q_0.xml
fico_20190430_10q_0.xml,fico_20190430_10q_1.xml
agco_20200508_10q_0.xml,agco_20200508_10q_1.xml
gdot_20200511_10q_1.xml,gdot_20200511_10q_1.xml
tho_20200309_10q_1.xml,tho_20200309_10q_0.xml
tse_20190809_10q_0.xml,tse_20190809_10q_1.xml
bc_20190802_10q_1.xml,bc_20190802_10q_1.xml
hst_20191107_10q_0.xml,hst_20191107_10q_1.xml
pbf_20200515_10q_0.xml,pbf_20200515_10q_0.xml
cxp_20190725_10q_0.xml,cxp_20190725_10q_1.xml
mtx_20190802_10q_1.xml,mtx_20190802_10q_0.xml
sd_20191112_10q_0.xml,sd_20191112_10q_0.xml
uvv_20190807_10q_1.xml,uvv_20190807_10q_0.xml
whg_20200429_10q_0.xml,whg_20200429_10q_0.xml
kmx_20191004_10q_0.xml,kmx_20191004_10q_0.xml
hes_20200507_10q_0.xml,hes_20200507_10q_1.xml
cpb_20191204_10q_0.xml,cpb_20191204_10q_0.xml
hr_20190730_10q_1.xml,hr_20190730_10q_1.xml
hca_20190802_10q_1.xml,hca_20190802_10q_0.xml
bgg_20200204_10q_0.xml,bgg_20200204_10q_0.xml
np_20190503_10q_0.xml,np_20190503_10q_1.xml
mdc_20191030_10q_0.xml,mdc_20191030_10q_0.xml
uzb_20191031_10q_0.xml,uzb_20191031_10q_0.xml
amg_20191101_10q_0.xml,amg_20191101_10q_0.xml
evri_20200602_10q_1.xml,evri_20200602_10q_0.xml
alx_20191028_10q_0.xml,alx_20191028_10q_0.xml
scs_20190920_10q_1.xml,scs_20190920_10q_1.xml
zts_20190806_10q_1.xml,zts_20190806_10q_0.xml
cldt_20190501_10q_0.xml,cldt_20190501_10q_0.xml
din_20190731_10q_1.xml,din_20190731_10q_0.xml
acm_20200205_10q_1.xml,acm_20200205_10q_0.xml
cpe_20200511_10q_0.xml,cpe_20200511_10q_1.xml
cnk_20200603_10q_1.xml,cnk_20200603_10q_0.xml
hcft_20200511_10q_0.xml,hcft_20200511_10q_1.xml
trn_20200430_10q_0.xml,trn_20200430_10q_1.xml
dov_20200421_10q_0.xml,dov_20200421_10q_1.xml
chd_20190731_10q_0.xml,chd_20190731_10q_1.xml
aes_20190806_10q_1.xml,aes_20190806_10q_1.xml
eme_20200430_10q_0.xml,eme_20200430_10q_0.xml
pvh_20191209_10q_0.xml,pvh_20191209_10q_0.xml
apo_20200511_10q_1.xml,apo_20200511_10q_1.xml
tyl_20190508_10q_1.xml,tyl_20190508_10q_0.xml
hpq_20200305_10q_1.xml,hpq_20200305_10q_0.xml
ctb_20200507_10q_0.xml,ctb_20200507_10q_1.xml
fico_20200130_10q_1.xml,fico_20200130_10q_0.xml
peak_20190801_10q_0.xml,peak_20190801_10q_1.xml
hsc_20200508_10q_0.xml,hsc_20200508_10q_1.xml
enlc_20200508_10q_0.xml,enlc_20200508_10q_1.xml
whd_20200501_10q_0.xml,whd_20200501_10q_1.xml
tgi_20200206_10q_1.xml,tgi_20200206_10q_0.xml
moh_20191030_10q_1.xml,moh_20191030_10q_1.xml
eme_20181025_10q_1.xml,eme_20181025_10q_0.xml
hlt_20191023_10q_0.xml,hlt_20191023_10q_1.xml
cxw_20191107_10q_0.xml,cxw_20191107_10q_1.xml
doc_20190808_10q_1.xml,doc_20190808_10q_1.xml
dpz_20200423_10q_1.xml,dpz_20200423_10q_0.xml
eix_20191029_10q_0.xml,eix_20191029_10q_1.xml
bkh_20190503_10q_0.xml,bkh_20190503_10q_1.xml
abm_20200618_10q_0.xml,abm_20200618_10q_0.xml
hzo_20200429_10q_1.xml,hzo_20200429_10q_1.xml
enlc_20190807_10q_0.xml,enlc_20190807_10q_1.xml
twi_20190801_10q_1.xml,twi_20190801_10q_0.xml
cnxm_20200427_10q_0.xml,cnxm_20200427_10q_0.xml
ldos_20200505_10q_0.xml,ldos_20200505_10q_0.xml
tr_20190808_10q_0.xml,tr_20190808_10q_0.xml
dk_20191108_10q_0.xml,dk_20191108_10q_0.xml
kar_20200507_10q_0.xml,kar_20200507_10q_1.xml
post_20200207_10q_1.xml,post_20200207_10q_1.xml
bk_20200507_10q_0.xml,bk_20200507_10q_0.xml
sui_20190725_10q_1.xml,sui_20190725_10q_1.xml
zts_20190502_10q_1.xml,zts_20190502_10q_1.xml
dhr_20200506_10q_1.xml,dhr_20200506_10q_0.xml
msci_20190801_10q_1.xml,msci_20190801_10q_0.xml
hlf_20190801_10q_1.xml,hlf_20190801_10q_0.xml
kos_20200511_10q_0.xml,kos_20200511_10q_1.xml
mrk_20190806_10q_1.xml,mrk_20190806_10q_0.xml
csl_20190725_10q_1.xml,csl_20190725_10q_1.xml
rga_20200507_10q_0.xml,rga_20200507_10q_0.xml
hep_20200507_10q_0.xml,hep_20200507_10q_0.xml
wre_20191029_10q_0.xml,wre_20191029_10q_0.xml
ceqp_20190802_10q_0.xml,ceqp_20190802_10q_0.xml
ash_20190731_10q_0.xml,ash_20190731_10q_0.xml
mtg_20200507_10q_0.xml,mtg_20200507_10q_1.xml
eme_20190430_10q_0.xml,eme_20190430_10q_1.xml
bkd_20200506_10q_1.xml,bkd_20200506_10q_0.xml
gco_20190912_10q_1.xml,gco_20190912_10q_0.xml
srt_20191107_10q_0.xml,srt_20191107_10q_1.xml
rrc_20191023_10q_0.xml,rrc_20191023_10q_1.xml
rlgy_20200507_10q_0.xml,rlgy_20200507_10q_1.xml
he_20190802_10q_1.xml,he_20190802_10q_1.xml
ci_20191031_10q_0.xml,ci_20191031_10q_1.xml
bpmp_20191112_10q_0.xml,bpmp_20191112_10q_1.xml
sci_20200430_10q_1.xml,sci_20200430_10q_1.xml
arw_20200506_10q_0.xml,arw_20200506_10q_1.xml
mux_20190730_10q_0.xml,mux_20190730_10q_0.xml
cah_20200206_10q_1.xml,cah_20200206_10q_0.xml
uza_20191031_10q_0.xml,uza_20191031_10q_0.xml
mtd_20191108_10q_0.xml,mtd_20191108_10q_1.xml
fl_20200610_10q_0.xml,fl_20200610_10q_0.xml
low_20190903_10q_1.xml,low_20190903_10q_0.xml
mxl_20190725_10q_0.xml,mxl_20190725_10q_0.xml
ctlt_20200505_10q_1.xml,ctlt_20200505_10q_0.xml
ale_20181101_10q_1.xml,ale_20181101_10q_1.xml
spgi_20191030_10q_0.xml,spgi_20191030_10q_1.xml
rlh_20191112_10q_0.xml,rlh_20191112_10q_1.xml
sd_20190509_10q_0.xml,sd_20190509_10q_0.xml
mcd_20200507_10q_1.xml,mcd_20200507_10q_0.xml
hca_20200506_10q_1.xml,hca_20200506_10q_0.xml
ajrd_20200428_10q_0.xml,ajrd_20200428_10q_0.xml
gff_20190502_10q_1.xml,gff_20190502_10q_0.xml
apa_20190801_10q_1.xml,apa_20190801_10q_1.xml
wpx_20200507_10q_0.xml,wpx_20200507_10q_0.xml
xhr_20191031_10q_0.xml,xhr_20191031_10q_0.xml
safe_20200423_10q_1.xml,safe_20200423_10q_1.xml
neu_20190801_10q_1.xml,neu_20190801_10q_1.xml
vslr_20200507_10q_1.xml,vslr_20200507_10q_1.xml
ldos_20191029_10q_0.xml,ldos_20191029_10q_1.xml
bcei_20190808_10q_1.xml,bcei_20190808_10q_1.xml
cri_20200506_10q_1.xml,cri_20200506_10q_0.xml
gnrc_20190806_10q_1.xml,gnrc_20190806_10q_1.xml
md_20190801_10q_1.xml,md_20190801_10q_0.xml
kai_20191106_10q_0.xml,kai_20191106_10q_1.xml
mod_20200205_10q_1.xml,mod_20200205_10q_0.xml
stwd_20200504_10q_0.xml,stwd_20200504_10q_1.xml
pfe_20200507_10q_1.xml,pfe_20200507_10q_0.xml
amg_20190801_10q_1.xml,amg_20190801_10q_0.xml
cxp_20200430_10q_1.xml,cxp_20200430_10q_0.xml
h_20191031_10q_0.xml,h_20191031_10q_1.xml
man_20191101_10q_0.xml,man_20191101_10q_1.xml
egy_20190808_10q_1.xml,egy_20190808_10q_1.xml
ver_20191106_10q_0.xml,ver_20191106_10q_0.xml
crl_20190731_10q_1.xml,crl_20190731_10q_0.xml
pstg_20200611_10q_0.xml,pstg_20200611_10q_1.xml
hst_20200508_10q_1.xml,hst_20200508_10q_0.xml
tyl_20191030_10q_0.xml,tyl_20191030_10q_1.xml
hfc_20190801_10q_0.xml,hfc_20190801_10q_1.xml
sm_20190802_10q_1.xml,sm_20190802_10q_0.xml
vlo_20200429_10q_0.xml,vlo_20200429_10q_0.xml
